time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-07-17T21:34:34.030Z,-8.35,108.293,10,4.3,mb,6,211,,1.01,us,usp000enws,2014-11-07T01:29:42.235Z,"107 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T21:24:55.550Z,-9.635,107.667,10,4.5,mb,19,114.5,,0.99,us,usp000enwr,2014-11-07T01:29:42.233Z,"256 km SSW of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-17T21:03:12.390Z,-9.094,107.903,10,4.9,mb,27,130.7,,0.64,us,usp000enwn,2014-11-07T01:29:42.226Z,"192 km S of Kawalu, Indonesia",earthquake,,,,12,reviewed,us,us
2006-07-17T21:01:15.460Z,-9.263,107.809,10,4.5,mb,14,116,,1.01,us,usp000enwm,2014-11-07T01:29:42.224Z,"212 km SSW of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T20:13:19.750Z,-9.326,108.547,26.7,5.1,mb,47,70.2,,0.57,us,usp000enwd,2014-11-07T01:29:42.193Z,"202 km SSW of Kroya, Indonesia",earthquake,,15.1,,15,reviewed,us,us
2006-07-17T20:06:45.720Z,-9.163,107.805,10,4.5,mb,9,167.5,,0.32,us,usp000enwb,2014-11-07T01:29:42.190Z,"south of Java, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T19:49:33.240Z,-9.056,107.86,11.7,5.3,mwc,147,45.4,,0.9,us,usp000enwa,2016-11-10T01:25:41.984Z,"189 km SSW of Kawalu, Indonesia",earthquake,,18.7,,,reviewed,us,hrv
2006-07-17T19:44:10.960Z,-9.453,108.642,10,5.1,mb,66,74.4,,0.91,us,usp000enw7,2014-11-07T01:29:42.161Z,"211 km SSW of Kroya, Indonesia",earthquake,,,,28,reviewed,us,us
2006-07-17T19:21:03.320Z,-9.229,107.973,10,4.3,mb,8,167.4,,0.56,us,usp000enw6,2014-11-07T01:29:42.160Z,"205 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-17T19:14:19.240Z,-9.367,107.325,10,4.8,mb,16,196.9,,0.44,us,usp000enw4,2014-11-07T01:29:42.156Z,"239 km SSW of Singaparna, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-17T19:09:33.180Z,-9.091,107.84,21.9,5.2,mb,102,47.1,,0.98,us,usp000enw3,2014-11-07T01:29:42.148Z,"193 km SSW of Kawalu, Indonesia",earthquake,,18.2,,44,reviewed,us,us
2006-07-17T19:00:50.940Z,-9.414,108.231,10,5,mb,36,114.2,,0.8,us,usp000enw2,2014-11-07T01:29:42.145Z,"222 km SSW of Sidareja, Indonesia",earthquake,,,,12,reviewed,us,us
2006-07-17T18:19:45.630Z,-9.584,108.033,10,4.3,mb,7,196.7,,0.4,us,usp000envy,2014-11-07T01:29:42.137Z,"244 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T18:16:10.540Z,-9.54,108.994,10,4.3,mb,12,141.9,,1.26,us,usp000envx,2014-11-07T01:29:42.135Z,"212 km S of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T18:11:05.160Z,-9.188,107.862,10,4.2,mb,9,166.8,,0.62,us,usp000envv,2014-11-07T01:29:42.132Z,"203 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T18:04:45.460Z,-9.505,108.397,10,4.2,mb,12,188.5,,0.69,us,usp000envu,2014-11-07T01:29:42.130Z,"227 km SSW of Kroya, Indonesia",earthquake,,,,5,reviewed,us,us
2006-07-17T17:58:25.920Z,-9.911,108.219,10,4.9,mb,48,44.8,,0.83,us,usp000envt,2014-11-07T01:29:42.126Z,"south of Java, Indonesia",earthquake,,,,16,reviewed,us,us
2006-07-17T17:57:30.670Z,-9.244,108.065,10,4.2,mb,9,188.4,,0.77,us,usp000envs,2014-11-07T01:29:42.125Z,"206 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T17:51:53.360Z,-9.822,108.217,10,4.4,mb,18,189.2,,0.77,us,usp000envr,2014-11-07T01:29:42.123Z,"266 km SSW of Sidareja, Indonesia",earthquake,,,,5,reviewed,us,us
2006-07-17T17:40:42.690Z,-9.785,108.329,10,5.1,mb,46,67.1,,0.64,us,usp000envq,2014-11-07T01:29:42.119Z,"258 km SSW of Kroya, Indonesia",earthquake,,,,15,reviewed,us,us
2006-07-17T17:36:37.710Z,-9.172,107.357,10,4.8,mb,20,189,,1.01,us,usp000envp,2014-11-07T01:29:42.117Z,"south of Java, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-17T17:33:19.040Z,-9.383,108.629,10,4.2,mb,6,213,,0.21,us,usp000envn,2014-11-07T01:29:42.116Z,"205 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-17T16:57:48.940Z,-9.195,108.23,10,4.6,mb,11,142.2,,0.65,us,usp000envm,2014-11-07T01:29:42.114Z,"199 km SSW of Sidareja, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T16:57:39.940Z,-8.802,108.066,10,4.3,mb,9,187.7,,0.75,us,usp000envk,2014-11-07T01:29:42.113Z,"157 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T16:55:20.500Z,-9.191,107.807,10,4.6,mb,12,119.6,,0.77,us,usp000envj,2014-11-07T01:29:42.112Z,"204 km SSW of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-17T16:53:01.720Z,-9.741,107.791,10,4.9,mb,13,189.5,,0.61,us,usp000envg,2014-11-07T01:29:42.108Z,"264 km S of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-17T16:46:59.790Z,-9.78,107.412,10,4.7,mb,13,114.6,,1.18,us,usp000envd,2014-11-07T01:29:42.102Z,"279 km SSW of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-17T16:38:38.920Z,-9.569,107.663,13.3,5.2,mwc,95,41.4,,0.92,us,usp000envc,2016-11-10T01:25:40.960Z,"249 km SSW of Kawalu, Indonesia",earthquake,,19.5,,,reviewed,us,hrv
2006-07-17T16:31:55.650Z,-9.592,108.711,10,4.8,mb,41,62.7,,0.68,us,usp000enva,2014-11-07T01:29:42.086Z,"224 km SSW of Kroya, Indonesia",earthquake,,30.1,,4,reviewed,us,us
2006-07-17T16:27:37.960Z,-9.5,108.318,15.6,5.3,mb,33,80.6,,1.01,us,usp000env9,2014-11-07T01:29:42.083Z,"228 km SSW of Sidareja, Indonesia",earthquake,,63.1,,9,reviewed,us,us
2006-07-17T16:27:04.690Z,-9.582,107.917,10,4.8,mb,22,114.4,,0.73,us,usp000env8,2014-11-07T01:29:42.081Z,"245 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T16:22:56.770Z,-9.262,107.352,10,4.7,mb,17,196.7,,0.77,us,usp000env7,2014-11-07T01:29:42.080Z,"227 km SSW of Singaparna, Indonesia",earthquake,,,,5,reviewed,us,us
2006-07-17T16:19:27.950Z,-9.306,108.611,10,4.9,mb,17,271,,0.5,us,usp000env6,2014-11-07T01:29:42.078Z,"197 km SSW of Kroya, Indonesia",earthquake,,,,5,reviewed,us,us
2006-07-17T16:09:55.050Z,-9.369,108.774,26.9,5.9,mwc,202,36.5,,1.08,us,usp000env5,2022-07-14T10:39:58.379Z,"198 km SSW of Kroya, Indonesia",earthquake,,17.4,,,reviewed,us,hrv
2006-07-17T16:07:45.830Z,-9.247,107.016,10,4.7,mb,9,115.5,,1.04,us,usp000env4,2014-11-07T01:29:42.059Z,"231 km SSW of Banjar, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T15:54:19.470Z,-9.697,108.707,10,4.7,mb,10,159.4,,1.06,us,usp000env0,2014-11-07T01:29:42.047Z,"235 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T15:45:59.820Z,-9.42,108.319,21,6.1,mwb,252,34.9,,1.14,us,usp000enuy,2022-07-14T10:41:50.855Z,"220 km SSW of Sidareja, Indonesia",earthquake,,,,,reviewed,us,us
2006-07-17T15:42:02.600Z,-9.529,107.71,12.7,5.5,mb,138,41.4,,0.77,us,usp000enux,2022-05-02T18:23:31.653Z,"243 km SSW of Kawalu, Indonesia",earthquake,,13.5,,41,reviewed,us,us
2006-07-17T15:40:54.400Z,-9.309,108.397,10,4.6,mb,23,68.4,,0.83,us,usp000enuw,2014-11-07T01:29:41.673Z,"206 km SSW of Sidareja, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-17T15:32:51.980Z,-9.134,107.946,10,4.9,mb,19,111.9,,0.88,us,usp000enuv,2014-11-07T01:29:41.671Z,"195 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T15:30:26.820Z,-9.274,108.539,10,5.2,mb,13,122.6,,0.61,us,usp000enuu,2014-11-07T01:29:41.670Z,"197 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-17T15:29:00.140Z,-9.22,107.306,0.8,5.3,mb,79,82.9,,0.78,us,usp000enut,2022-05-02T15:56:45.167Z,"224 km S of Banjar, Indonesia",earthquake,,32.9,,15,reviewed,us,us
2006-07-17T15:28:44.490Z,-9.192,107.322,10,5.2,mb,74,64.2,,0.88,us,usp000enus,2014-11-07T01:29:41.658Z,"221 km S of Banjar, Indonesia",earthquake,,,,18,reviewed,us,us
2006-07-17T15:26:22.830Z,-9.057,107.928,32.4,5.3,mb,62,47.1,,0.85,us,usp000enur,2014-11-07T01:29:41.653Z,"187 km S of Kawalu, Indonesia",earthquake,,23.8,,20,reviewed,us,us
2006-07-17T15:21:04.720Z,-9.286,108.713,10,5.2,mb,30,63.8,,0.71,us,usp000enuq,2014-11-07T01:29:41.650Z,"192 km SSW of Kroya, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T15:20:53.980Z,-9.383,108.675,12.2,5.4,mb,135,45.6,,0.86,us,usp000enup,2014-11-07T01:29:41.640Z,"203 km SSW of Kroya, Indonesia",earthquake,,16.2,,47,reviewed,us,us
2006-07-17T15:15:11.380Z,-9.516,107.985,10,4.9,mb,59,81.5,,0.95,us,usp000enun,2014-11-07T01:29:41.627Z,"237 km S of Kawalu, Indonesia",earthquake,,,,24,reviewed,us,us
2006-07-17T15:12:30.520Z,-9.693,108.2,10,4.3,mb,10,217.9,,1.03,us,usp000enum,2014-11-07T01:29:41.626Z,"252 km SSW of Sidareja, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T15:09:14.660Z,-9.302,108.602,10,5.1,mb,47,81.8,,0.71,us,usp000enuk,2014-11-07T01:29:41.622Z,"197 km SSW of Kroya, Indonesia",earthquake,,,,20,reviewed,us,us
2006-07-17T14:50:55.760Z,-9.241,107.139,10,5.1,mb,77,58.9,,0.99,us,usp000enug,2014-11-07T01:29:41.609Z,"228 km S of Banjar, Indonesia",earthquake,,,,30,reviewed,us,us
2006-07-17T14:43:40.440Z,-9.561,107.584,10,4.6,mb,12,114.5,,0.46,us,usp000enuf,2014-11-07T01:29:41.608Z,"250 km SSW of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T14:21:13.520Z,-8.764,108.384,10,4.9,mb,30,122.5,,1.29,us,usp000enue,2014-11-07T01:29:41.605Z,"148 km SSW of Sidareja, Indonesia",earthquake,,,,15,reviewed,us,us
2006-07-17T14:10:29.930Z,-9.317,108.263,10,4.8,mb,27,130.3,,1.03,us,usp000enud,2014-11-07T01:29:41.602Z,"210 km SSW of Sidareja, Indonesia",earthquake,,,,9,reviewed,us,us
2006-07-17T13:56:56.260Z,-9.531,108.019,22.3,5,mb,46,114.3,,0.93,us,usp000enuc,2014-11-07T01:29:41.598Z,"238 km S of Kawalu, Indonesia",earthquake,,22.2,,9,reviewed,us,us
2006-07-17T13:55:33.660Z,-9.106,107.797,25.7,5.1,mb,45,68.6,,0.66,us,usp000enub,2014-11-07T01:29:41.594Z,"196 km SSW of Kawalu, Indonesia",earthquake,,21.7,,11,reviewed,us,us
2006-07-17T13:53:48.440Z,-9.567,108.014,10,5.3,mb,89,48.4,,0.75,us,usp000enua,2014-11-07T01:29:41.586Z,"242 km S of Kawalu, Indonesia",earthquake,,,,22,reviewed,us,us
2006-07-17T13:53:08.370Z,-9.796,108.725,10,4.6,mb,13,117,,0.47,us,usp000enu9,2014-11-07T01:29:41.585Z,"245 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T13:39:24.600Z,-9.995,107.937,13.3,5,mb,74,79.1,,0.83,us,usp000enu6,2014-11-07T01:29:41.573Z,"290 km S of Kawalu, Indonesia",earthquake,,22.8,,26,reviewed,us,us
2006-07-17T13:25:45.880Z,-9.612,107.865,34.5,4.8,mb,32,114.4,,0.68,us,usp000enu4,2014-11-07T01:29:41.569Z,"249 km S of Kawalu, Indonesia",earthquake,,26.1,,14,reviewed,us,us
2006-07-17T13:04:06.460Z,-9.53,108.074,6.1,5.1,mb,46,67.9,,0.85,us,usp000enu1,2014-11-07T01:29:41.562Z,"238 km S of Kawalu, Indonesia",earthquake,,24.4,,12,reviewed,us,us
2006-07-17T13:02:56.880Z,-9.036,107.891,10,5.2,mb,24,142.3,,0.56,us,usp000enu0,2014-11-07T01:29:41.559Z,"186 km S of Kawalu, Indonesia",earthquake,,,,13,reviewed,us,us
2006-07-17T13:01:46.280Z,-9.396,108.665,10,4.8,mb,31,75.1,,0.78,us,usp000entz,2014-11-07T01:29:41.556Z,"205 km SSW of Kroya, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-17T12:52:12.630Z,-9.009,107.833,23.7,5.7,mwc,172,34.8,,0.86,us,usp000entx,2022-05-02T15:33:31.365Z,"184 km SSW of Kawalu, Indonesia",earthquake,,14.5,,,reviewed,us,hrv
2006-07-17T12:50:44.390Z,-9.952,107.862,10,4.9,mb,51,57.4,,0.76,us,usp000entw,2014-11-07T01:29:41.502Z,"286 km S of Kawalu, Indonesia",earthquake,,,,9,reviewed,us,us
2006-07-17T12:44:51.750Z,-9.116,107.718,10,4.6,mb,15,140.3,,0.54,us,usp000entv,2014-11-07T01:29:41.113Z,"199 km SSW of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T12:36:35.950Z,-9.16,107.879,10,4.3,mb,13,139.6,,0.44,us,usp000entt,2014-11-07T01:29:41.033Z,"199 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T11:46:17.540Z,-9.694,108.16,10,4.6,mb,13,115.8,,0.94,us,usp000entr,2014-11-07T01:29:41.027Z,"254 km SSW of Sidareja, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T11:42:17.510Z,-9.956,108.407,31.7,4.4,mb,11,138,,0.18,us,usp000entq,2014-11-07T01:29:41.023Z,"272 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T11:40:24.570Z,-9.885,107.783,10,4.6,mb,10,197.4,,0.83,us,usp000entp,2014-11-07T01:29:41.000Z,"280 km S of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T11:40:07.350Z,-9.506,108.66,33.2,5,mb,25,114,,0.58,us,usp000entn,2014-11-07T01:29:40.995Z,"216 km SSW of Kroya, Indonesia",earthquake,,,,9,reviewed,us,us
2006-07-17T11:36:24.210Z,-9.075,108.09,30.6,4.4,mb,9,213.2,,0.82,us,usp000entm,2014-11-07T01:29:40.921Z,"187 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-17T11:28:48.140Z,-9.293,108.573,33.8,5.3,mb,79,63.2,,0.79,us,usp000entj,2014-11-07T01:29:40.811Z,"197 km SSW of Kroya, Indonesia",earthquake,,,,17,reviewed,us,us
2006-07-17T11:24:44.500Z,-9.138,107.888,10,5.1,mb,119,42.2,,1.18,us,usp000enth,2014-11-07T01:29:40.776Z,"197 km S of Kawalu, Indonesia",earthquake,,,,30,reviewed,us,us
2006-07-17T11:20:35.700Z,-9.783,107.937,10,4.8,mb,11,197.1,,0.56,us,usp000entg,2014-11-07T01:29:40.752Z,"267 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T11:15:35.640Z,-9.247,108.529,35,5.2,mb,64,48.8,,1.24,us,usp000ente,2014-11-07T01:29:40.739Z,"195 km SSW of Kroya, Indonesia",earthquake,,0,,27,reviewed,us,us
2006-07-17T11:07:36.450Z,-9.506,107.649,35.2,5.9,mwc,225,41.5,,1.15,us,usp000entd,2022-05-02T15:33:25.652Z,"242 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-17T11:03:14.570Z,-9.345,107.386,10,5.2,mb,114,52.9,,1,us,usp000entc,2014-11-07T01:29:40.675Z,"234 km SSW of Singaparna, Indonesia",earthquake,,,,31,reviewed,us,us
2006-07-17T10:56:56.480Z,-9.502,108.214,10,4.3,mb,7,139.3,,0.38,us,usp000entb,2014-11-07T01:29:40.673Z,"232 km SSW of Sidareja, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T10:44:31.930Z,-9.094,107.68,10,5.5,mb,132,45.1,,1.07,us,usp000enta,2022-05-02T18:35:24.969Z,"198 km SSW of Kawalu, Indonesia",earthquake,,,,44,reviewed,us,us
2006-07-17T10:43:30.200Z,-9.103,107.709,10,4.7,mb,17,114.5,,0.95,us,usp000ent9,2014-11-07T01:29:40.497Z,"198 km SSW of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T10:34:44.330Z,-9.3,107.834,27.4,5.1,mb,77,48.9,,1.23,us,usp000ent8,2014-11-07T01:29:40.383Z,"216 km S of Kawalu, Indonesia",earthquake,,,,26,reviewed,us,us
2006-07-17T10:26:45.700Z,-9.748,108.235,35,5.2,mb,42,51.6,,1.11,us,usp000ent7,2014-11-07T01:29:40.369Z,"257 km SSW of Sidareja, Indonesia",earthquake,,0,,14,reviewed,us,us
2006-07-17T10:09:06.760Z,-9.032,107.733,10,5.9,mb,265,41.7,,0.99,us,usp000ent5,2022-07-14T10:43:37.053Z,"189 km SSW of Kawalu, Indonesia",earthquake,,,,61,reviewed,us,us
2006-07-17T10:07:47.340Z,-8.574,108.305,10,4.5,mb,7,139.3,,0.63,us,usp000ent4,2014-11-07T01:29:40.286Z,"131 km SSW of Sidareja, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-17T10:06:59.160Z,-9.857,107.66,10,4.4,mb,9,189.8,,0.61,us,usp000ent3,2014-11-07T01:29:40.141Z,"280 km SSW of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-17T10:00:19.750Z,-9.606,107.733,10,5.2,mb,19,114.4,,0.77,us,usp000ent2,2014-11-07T01:29:40.093Z,"251 km SSW of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-17T09:55:32.230Z,-9.455,107.758,10,5.1,mb,65,53.8,,1.12,us,usp000ent1,2014-11-07T01:29:40.004Z,"234 km SSW of Kawalu, Indonesia",earthquake,,,,26,reviewed,us,us
2006-07-17T09:55:07.990Z,-9.4,107.938,10,5.1,mb,19,114.4,,0.78,us,usp000ent0,2014-11-07T01:29:40.002Z,"225 km S of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2006-07-17T09:53:50.490Z,-9.293,107.074,10,4.5,mb,9,139.5,,0.51,us,usp000ensz,2014-11-07T01:29:40.000Z,"235 km S of Banjar, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-17T09:51:16.500Z,-9.175,108.002,10,4.5,mb,14,112.8,,0.93,us,usp000ensy,2014-11-07T01:29:39.997Z,"199 km S of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2006-07-17T09:44:11.340Z,-9.533,107.903,19.4,5,mb,48,114.4,,0.85,us,usp000ensx,2014-11-07T01:29:39.990Z,"240 km S of Kawalu, Indonesia",earthquake,,22.9,,24,reviewed,us,us
2006-07-17T09:13:04.960Z,-9.087,107.76,10,6,mwc,272,42.4,,1.02,us,usp000ensv,2022-07-14T10:44:16.328Z,"194 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-17T09:05:17.360Z,-9.875,107.886,10,5.7,mb,160,43.2,,0.86,us,usp000ensu,2022-05-02T18:23:15.854Z,"278 km S of Kawalu, Indonesia",earthquake,,,,37,reviewed,us,us
2006-07-17T09:00:17.700Z,-9.68,107.516,24.9,5.5,mb,101,45.7,,0.8,us,usp000enst,2014-11-07T01:29:39.859Z,"265 km SSW of Kawalu, Indonesia",earthquake,,14.9,,32,reviewed,us,us
2006-07-17T08:41:17.210Z,-9.456,107.736,12.5,5.4,mb,94,49,,0.79,us,usp000ensr,2014-11-07T01:29:39.812Z,"235 km SSW of Kawalu, Indonesia",earthquake,,20.8,,28,reviewed,us,us
2006-07-17T08:40:07.580Z,-9.46,107.706,10,5.2,mb,35,74.1,,0.91,us,usp000ensq,2014-11-07T01:29:39.790Z,"236 km SSW of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
2006-07-17T08:38:16.580Z,-9.5,107.764,34.1,5.3,mb,100,49,,0.79,us,usp000ensp,2014-11-07T01:29:39.723Z,"239 km SSW of Kawalu, Indonesia",earthquake,,17,,32,reviewed,us,us
2006-07-17T08:32:28.450Z,-9.281,107.347,17.5,5.6,mb,92,49,,0.7,us,usp000ensn,2014-11-07T01:29:39.688Z,"229 km SSW of Singaparna, Indonesia",earthquake,,14.9,,24,reviewed,us,us
2006-07-17T08:19:26.680Z,-9.284,107.419,20,7.7,mwc,357,36.8,,1.16,us,usp000ensm,2022-07-14T10:46:46.015Z,"226 km SSW of Singaparna, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-12T18:10:01.600Z,-9.235,107.853,10,4.4,mb,8,142.6,,0.6,us,usp000enff,2014-11-07T01:29:38.168Z,"208 km S of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-06-02T16:45:29.230Z,-8.213,109.009,10,4.2,mb,11,225.4,,1.94,us,usp000ejjd,2014-11-07T01:29:18.321Z,"69 km SSW of Kroya, Indonesia",earthquake,,,,5,reviewed,us,us
2006-05-24T15:34:44.060Z,-8.501,108.155,54,4.4,mb,9,200,,0.61,us,usp000ehv0,2014-11-07T01:29:10.281Z,"123 km S of Kawalu, Indonesia",earthquake,,47.6,,2,reviewed,us,us
2006-04-18T13:12:32.140Z,-8.082,108.868,35,4.1,mb,11,141.8,,0.85,us,usp000eev3,2014-11-07T01:28:51.684Z,"64 km SW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-02-20T17:54:06.890Z,-9.753,107.096,35,4.8,mwc,100,45.7,,0.81,us,usp000eaf3,2016-11-10T01:17:50.358Z,"285 km S of Banjar, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-12-28T04:17:17.250Z,-9.61,108.365,10,4.7,mb,23,196.4,,0.52,us,usp000e72y,2014-11-07T01:27:57.762Z,"239 km SSW of Kroya, Indonesia",earthquake,,,,11,reviewed,us,us
2005-11-30T13:42:24.050Z,-8.044,108.842,10,4.6,mb,18,169.1,,0.75,us,usp000e57v,2014-11-07T01:27:45.222Z,"62 km S of Sidareja, Indonesia",earthquake,,,,3,reviewed,us,us
2005-11-26T03:09:27.430Z,-8.36,109.041,100,4,mb,6,206.8,,0.32,us,usp000e4x5,2014-11-07T01:27:43.489Z,"83 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2005-11-14T16:40:21.980Z,-8.619,109.383,30,4.3,mb,8,147,,0.58,us,usp000e45r,2014-11-07T01:27:39.361Z,"110 km S of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2005-10-23T06:15:26.930Z,-9.357,107.602,30,4.8,mb,38,87.4,,0.76,us,usp000e2ku,2014-11-07T01:27:27.927Z,"228 km SSW of Kawalu, Indonesia",earthquake,,,,19,reviewed,us,us
2005-10-21T08:14:12.390Z,-9.419,107.6,35,4.8,mb,31,104.2,,0.89,us,usp000e2dt,2014-11-07T01:27:27.390Z,"235 km SSW of Kawalu, Indonesia",earthquake,,,,15,reviewed,us,us
2005-08-30T10:47:22.450Z,-9.047,107.667,41.3,4.2,mb,12,206.3,,0.38,us,usp000dyb7,2014-11-07T01:26:54.528Z,"193 km SSW of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2005-06-07T03:50:46.220Z,-8.281,108.907,100,4.4,mb,21,71.2,,1,us,usp000dsd9,2014-11-07T01:26:08.980Z,"80 km SSW of Kroya, Indonesia",earthquake,,40.1,,4,reviewed,us,us
2005-04-01T17:49:01.980Z,-9.548,107.399,29.6,4.3,mb,19,193.2,,0.68,us,usp000dkxt,2014-11-07T01:25:26.828Z,"255 km SSW of Singaparna, Indonesia",earthquake,,,,9,reviewed,us,us
2004-12-12T23:25:00.760Z,-9.386,108.285,35,4,mb,11,198.7,,1.41,us,usp000dajt,2014-11-07T01:24:16.228Z,"217 km SSW of Sidareja, Indonesia",earthquake,,0,,1,reviewed,us,us
2004-12-12T15:05:30.330Z,-8.837,108.616,48.5,5,mwc,65,33.3,,0.97,us,usp000daj0,2016-11-10T00:54:49.573Z,"150 km SSW of Kroya, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-11-25T17:39:06.980Z,-8.236,108.899,150,4.2,mb,9,207.4,,1.22,us,usp000d96a,2014-11-07T01:24:05.082Z,"76 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2004-09-04T20:12:25.080Z,-9.498,107.711,50.3,4,mb,15,176.3,,1.41,us,usp000d3j6,2014-11-07T01:23:25.423Z,"240 km SSW of Kawalu, Indonesia",earthquake,,40.6,,3,reviewed,us,us
2004-08-19T06:33:31.360Z,-8.291,109.794,79.9,5.2,mwc,133,29.7,,1.04,us,usp000d2en,2016-11-10T00:43:13.968Z,"63 km SW of Srandakan, Indonesia",earthquake,,5.5,,,reviewed,us,hrv
2004-07-12T10:10:56.040Z,-9.556,108.189,23.2,4.6,mb,45,58.9,,0.97,us,usp000d00e,2014-11-07T01:22:53.232Z,"238 km SSW of Sidareja, Indonesia",earthquake,,,,6,reviewed,us,us
2004-07-08T02:08:48.980Z,-8.781,108.755,80,4.3,mb,17,202.3,,1.02,us,usp000czrk,2014-11-07T01:22:51.912Z,"138 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2004-05-22T00:09:16.490Z,-9.393,107.532,30.8,4.7,mb,20,94.1,,1.03,us,usp000cvua,2014-11-07T01:22:22.453Z,"234 km SSW of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2004-03-25T03:25:29.210Z,-8.961,107.922,20,4.4,mb,12,205.2,,0.67,us,usp000cqu9,2014-11-07T01:21:46.768Z,"177 km S of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2003-11-24T05:57:04.610Z,-8.057,107.367,33,4.4,mb,19,134.6,,1.16,us,usp000cdst,2014-11-07T01:20:33.020Z,"95 km S of Banjar, Indonesia",earthquake,,,,3,reviewed,us,us
2003-09-18T17:27:48.590Z,-8.129,107.715,33,4.8,mb,29,57.3,,0.86,us,usp000c7y1,2014-11-07T01:19:51.492Z,"96 km SSW of Singaparna, Indonesia",earthquake,,,,18,reviewed,us,us
2003-09-17T20:24:23.230Z,-9.159,109.604,33,4.2,mb,15,137.6,,1,us,usp000c7vh,2014-11-07T01:19:51.260Z,"152 km SSW of Srandakan, Indonesia",earthquake,,,,1,reviewed,us,us
2003-06-02T06:49:13.550Z,-9.537,108.48,33,4.6,mb,26,92,,1.11,us,usp000bytt,2014-11-07T01:18:48.903Z,"226 km SSW of Kroya, Indonesia",earthquake,,,,4,reviewed,us,us
